path_idx	origin	label	A&B	C=A	C=A&B	C=B	M=A>B	a1	a1a1	a1a1a2	a1a1a2a2	a1a2	a1a2a2	a2	a2a2
447	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
447	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
447	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
448	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
448	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
448	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
448	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
448	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
448	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
448	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
448	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
448	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
449	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
449	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
449	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
449	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
449	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
449	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
449	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
449	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
449	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
450	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
450	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
450	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
450	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
450	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
450	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
450	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
450	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
450	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
451	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
451	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
451	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
451	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
451	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
451	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
451	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
451	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
451	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
452	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
452	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
452	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
452	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
452	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
452	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
452	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
452	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
452	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
453	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
453	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
453	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
453	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
453	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
453	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
453	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
453	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
453	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
454	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
454	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
454	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
454	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
454	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
454	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
454	25	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
454	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
454	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
455	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
455	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
455	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
455	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
455	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
455	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
455	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
455	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
455	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
456	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
456	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
456	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
456	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
456	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
456	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
456	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
456	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
456	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
457	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
457	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
457	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
457	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
457	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
457	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
457	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
457	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
457	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
458	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
458	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
458	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
458	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
458	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
458	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
458	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
458	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
458	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
459	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
459	25	A=[a1,a2,a2];B=[a1]	1	3	0	0	3	2	0	0	0	0	0	2	0
459	25	A=[a1,a2];B=[a1,a2]	1	1	0	1	2	2	0	0	0	0	0	2	0
459	25	A=[a1];B=[a1,a2,a2]	1	0	0	3	1	2	0	0	0	0	0	2	0
459	25	B=[a1,a1,a2,a2]	1	0	0	6	0	2	0	0	0	0	0	2	0
459	25	B=[a1,a1,a2+a2]	1	0	0	3	0	2	0	0	0	0	0	0	1
459	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
459	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
459	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
460	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
460	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
460	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
460	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
460	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
460	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
461	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
461	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
461	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
461	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
461	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
461	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
462	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
462	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
462	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
462	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
462	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
462	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
463	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
463	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
463	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
463	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
463	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
463	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
464	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
464	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
464	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
464	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
464	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
464	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
465	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
465	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
465	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
465	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
465	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
465	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
466	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
466	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
466	25	A&B=[a1,a1,a2,a2]	0	0	6	0	0	2	0	0	0	0	0	2	0
466	25	A&B=[a1,a1,a2+a2]	0	0	3	0	0	2	0	0	0	0	0	0	1
466	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
466	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
467	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
467	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
467	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
467	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
467	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
467	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
468	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
468	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
468	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
468	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
468	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
468	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
469	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
469	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
469	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
469	25	A=[a1+a1+a2];B=[a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
469	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
469	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
470	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
470	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
470	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
470	25	A=[a1+a1+a2];B=[a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
470	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
470	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
470	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
471	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
471	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
471	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
471	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
471	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
471	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
471	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
472	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
472	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
472	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
472	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
472	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
472	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
472	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
473	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
473	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
473	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
473	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
473	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
473	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
473	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
474	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
474	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
474	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
474	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
474	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
474	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
474	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
474	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
475	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
475	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
475	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
475	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
475	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
475	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
475	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
475	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
476	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
476	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
476	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
476	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
476	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
476	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
476	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
476	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
477	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
477	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
477	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
477	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
477	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
477	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
477	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
477	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
478	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
478	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
478	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
478	25	A=[a2];B=[a1+a1,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
478	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
478	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
478	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
478	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
479	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
479	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
479	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
479	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
479	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
479	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
479	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
480	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
480	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
480	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
480	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
480	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
480	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
480	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
481	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
481	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
481	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
481	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
481	25	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
481	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
481	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
482	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
482	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
482	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
482	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
482	25	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
482	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
482	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
482	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
483	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
483	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
483	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
483	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
483	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
483	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
483	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
483	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
484	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
484	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
484	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
484	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
484	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
484	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
484	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
484	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
485	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
485	25	A=[a1,a1,a2];B=[a2]	1	3	0	0	3	2	0	0	0	0	0	2	0
485	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
485	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
485	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
485	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
485	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
